statement_id,statement,true_verdict,most_common_verdict,consistency_rate,accuracy_rate,entropy,unique_verdicts,distribution
1392,"Austin mayoral candidate ""Mike Martinez takes corporate money.""...",pants-fire,mostly-true,0.8666666666666667,0.0,0.5665095065529053,2,"{'mostly-true': 13, 'mostly-false': 2}"
1393,"Says the proposed Texas Privacy Act ""is very different from"" North Carolina’s law ""in that theirs co...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1394,"""Republicans are attempting to remove Barack Obama from Georgia’s Presidential Ballot in 2012.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1395,"Under the North American Free Trade Agreement, ""we lost thousands of plants.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1396,"""The overwhelming majority of America’s elite universities, they no longer require history majors to...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1397,"Says Cecile Richards recently said there’s room in ""her movement"" for people who personally believe ...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1398,"""Trump bailed out Wall Street, but not Main Street.""...",false,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1399,"""Perry pushed for a law that lets insurance companies raise homeowners’ rates without having to just...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1400,"Only 15 percent of drug users are African-American, yet 74 percent of all drug offenders sentenced t...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1401,"Says Ted Cruz said, ""There is no place for gays or atheists in my America. None. Our Constitution ma...",pants-fire,mostly-false,0.8,0.0,0.7219280948873623,2,"{'mostly-false': 12, 'half-true': 3}"
1402,"Says that if Texas, California and New York all voted for Democratic presidential nominees, ""it woul...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1403,"Barnes & Noble and Target have the book ""If You Give a Pig the White House"" in their children’s sect...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1404,"Property taxes have ""nothing to do with the state.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1405,"""History tells us that job growth always lags behind economic growth.""...",true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1406,"The oceans ""have become 30 percent more acidic.""...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
1407,Says a photograph shows U.S. soldiers sleeping on the ground after Washington D.C.’s mayor kicked th...,mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1408,"""Two-thirds of the people who receive the minimum wage are female.""...",mostly-true,mostly-false,0.6,0.4,0.9709505944546686,2,"{'mostly-true': 6, 'mostly-false': 9}"
1409,"Says Gov. Scott Walker ""didn’t balance the budget"" so ""we now have a larger state deficit 14 months ...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1410,Five JetBlue pilots died from the COVID-19 vaccine....,false,false,1.0,1.0,0.0,1,{'false': 15}
1411,"""If Question 1 were to pass here in Nevada, we would have more restrictive gun laws here in Nevada d...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1412,"State legislators ""quietly shifted $2 billion from education to road building"" in 2013....",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1413,"""Wisconsin is one of the highest taxed states in the nation.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1414,"""Senator Chris Dodd, chairman of the Senate Banking Committee, placed an amendment in the ‘stimulus’...",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1415,"Says the ""NC appeals court"" acknowledged the state’s election maps ""are skewed,"" but didn’t block th...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1416,My 2018 election was the first time Speaker Robin Vos has lost a Republican-held seat...,true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1417,"Under Donald Trump's tax plan, ""51 percent of single parents would see their taxes go up.""...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1418,"Says ""Richard Devlin raised your taxes by $1 billion in a single day.""...",half-true,mostly-false,0.9333333333333333,0.0,0.35335933502142136,2,"{'mostly-false': 14, 'pants-fire': 1}"
1419,"The North Carolina bathroom bill ""was really never repealed.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1420,"Superdelegates ""have never been a determining factor in who our nominee is since they've been in pla...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1421,"""Before this (federal health care) law was enacted, Florida parents ... were able to purchase inexpe...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1422,"Says Jennifer Horn, chairwoman of the N.H. Republican Party, owes $92,000 in back taxes....",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1423,"Says Nancy Pelosi ""made millions in coronavirus insider trading.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1424,"""We end the $100 billion a year that the health care industry makes.""...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1425,Almost every state has offered an insurance plan on its health exchange that does not cover abortion...,true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1426,"""Moderna has been pulled in Iceland and pulled for everyone under age 30 in Finland, Sweden, Norway,...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1427,"Philadelphia is ""clouding the vote counting in a shroud of darkness.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1428,"Says C.S. Lewis wrote, ""They believed blindly everything they heard or read in the papers. They gave...",false,half-true,0.7333333333333333,0.0,0.8366407419411672,2,"{'half-true': 11, 'mostly-false': 4}"
1429,"""Rosa Parks’ daughter praises (President Donald) Trump’s response to Charlottesville.""...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1430,"Ukraine adopted ""laws banning the Russian language.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1431,"Says that guidance urging vaccinated people to avoid travel and continue wearing masks is ""profoundl...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1432,"""A single mother of two can’t qualify for basic healthcare through Medicaid if she makes more than $...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1433,"""We already have won"" the election....",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1434,"""There was even a time when (Donald Trump) didn't get an Emmy for his TV program three years in a ro...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1435,"""Tony Evers is cutting child support.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1436,"Emails show ""Fauci's fellow scientist could tell early on that the (coronavirus) looked manufactured...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1437,"Barack Obama wants to ""unilaterally disarm our nation.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1438,Says the federal government threatened to impose a no-fly zone in Texas if state legislators bar air...,half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1439,"U.S. Sen. Johnny Isakson ""has never proposed, nor voted in favor of, a substantial cut in federal sp...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1440,"On the night of the Wisconsin state Senate vote on the budget package, ""a mob showed up and busted d...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1441,"Says a Republican bill ""pays for school construction with teacher pay raises.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1442,"""Students In Fla. High School Forced To Recite Islamic Prayer, Make Prayer Rugs.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1443,"The COVID-19 vaccine ""will make the common cold/flu extremely lethal.""...",false,false,1.0,1.0,0.0,1,{'false': 15}
1444,"Property taxes ""are now 18% higher than when (Mark Sharpe) first took office.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1445,"""More than 60 percent of people in America support Planned Parenthood and only 11 percent approve of...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
1446,"""Not even expensive bottled water, like Perrier and Evian, are of good enough quality to pump out of...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1447,"Says U.S. Rep. Martin Heinrich ""spent a trillion of our tax dollars on a stimulus for failed compani...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1448,"""You can’t build a Christian church in Saudi Arabia.""...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1449,"Says Debbie Wasserman Schultz ""has these offshore accounts"" like Mitt Romney....",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1450,"""Jobs that involve the minimum wage are overwhelmingly jobs for young people starting out in the wor...",false,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1451,"Says Austin Mayor Steve Adler’s transportation plans linked to Proposition 1 on the ballot remove ""2...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1452,"""When President Obama landed in Cuba on Air Force One, no leader was there, nobody, to greet him -- ...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1453,"Says Democratic congressional candidate Tom Malinowski ""supports a full repeal of the 2017 tax law, ...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1454,"John McCain's health care plan ""leaves you on your own to pay McCain’s health insurance tax.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1455,"""Just a little over 60 percent of your electric bill, my electric bill, 60 percent of that is pass-t...",mostly-true,mostly-false,0.5333333333333333,0.4666666666666667,0.9967916319816366,2,"{'mostly-true': 7, 'mostly-false': 8}"
1456,"""Nothing in the Constitution explicitly guarantees our right to vote.""...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1457,"Roy Barnes ""made Georgia dead last in education"" and Georgia ""led the nation in job losses.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1458,"""Paul Ryan is one of less than a dozen Republican congressmen to have voted for every bailout to com...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1459,"A new federal program ""is giving homeowners up to $3,708 every year.""...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1460,"In Wisconsin, ""deaths from domestic violence are at the highest in 10 years.""...",true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1461,"""Biden changes his mind and now wants to resume building Trump’s wall.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1462,"Says the Obama administration approved a major disaster declaration for Oklahoma in 2009, when nine ...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1463,"A judge sealed ""all the evidence and proof of who helped Ghislaine Maxwell sex traffic children.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1464,"""Congressman Kasich wants to use our tax dollars to give secret bonuses to his corporate friends.""...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1465,"Wisconsin has ""no tracing program going on that we can speak of.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1466,"""If the impeachment reaches the house and passes to the senate and isn’t passed the first term is nu...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1467,"Says Ford agreed to invest $900 million at an Ohio plant because Donald Trump ""lowered taxes"" and is...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1468,Says Barack Obama complained that Democrats continue to ignore blacks except at election time....,pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1469,"""Snapchat CEO Evan Spiegel has said the app is for rich people, don't want to expand in poor countri...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1470,"Under Florida’s voting law, a requirement to turn in voter registrations within 48 hours ""makes it i...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1471,"""[A] 2009 USDA study found that 87 percent of chicken carcasses tested positive for generic E. coli ...",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1472,"""Last month, 44 of the 50 states saw an increase in the unemployment rate.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1473,"Gov. Bruce Rauner has ""created no jobs over the past three years.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1474,"""Trump is in White House! He promises to lock up Hillary!""...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1475,"""His new running mate, Congressman Ryan, put forward a plan that would let Governor Romney pay less ...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1476,"""Kari Lake has been appearing at rallies with neo-Nazis,"" while ""two federal juries have found"" Kati...",mostly-false,pants-fire,1.0,0.0,0.0,1,{'pants-fire': 15}
1477,"""Under Mayor Cicilline, [Providence] was a sanctuary city.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1478,"""Biden said today, if he loses, his people will keep burning, looting and killing.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1479,"""There's no rationing in any of these bills.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1480,"""You have to get a license to fish on our beaches.""...",true,mostly-false,0.6,0.0,0.9709505944546686,2,"{'mostly-false': 9, 'false': 6}"
1481,"""Alabama state police arrest 3 poll workers in Birmingham.""...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1482,"""Last year, we were in the range of 850,000 and that was the most in five years. … We are letting mo...",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1483,"""Now, in the House of Representatives, we have 40 different jobs bills that have passed and almost a...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1484,"""When the union says I want to eliminate tenure, that’s not true.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1485,"""The unemployment rate for folks who've never gone to college is almost double what it is for those ...",true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1486,"Says an alternative to Social Security that operates in Galveston County, Texas, has meant that part...",half-true,pants-fire,1.0,0.0,0.0,1,{'pants-fire': 15}
1487,"""I asked the unions to pay into their own health care insurance ... and they said I was being unreas...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1488,"""We now consume at the federal level 25 percent of the gross domestic product. Historically we were ...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1489,"Iowa has ""the highest high-school graduation rate in the country.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1490,Only 2% of K-12 students would benefit from Iowa’s school voucher bill....,true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1491,"""Now remember, property taxes went up 70 percent in the 10 years before I became governor.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
