statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered,trial
"""Women take birth control, more than half of them, as a medication for other conditions.""",half-true,half-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,9
"Says the goal of the Affordable Care Act was to get 30 million people insured, but it only got 7 million.",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,9
"Says ""wealthy people in Canada donate to hospitals"" to get better health care treatment.",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"In the 1970s, ""the swine flu broke out . . . under another Democrat, President Jimmy Carter.""",pants-fire,false,"['false', 'pants-fire']",2,True,9
Taking all the money of the top 1 percent wouldn’t keep Medicare going for three years.,mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"“Bernie Sanders wants free health care for all and was asked how he would pay for it. His answer was raise taxes to 52% on anybody making over $29,000 per year.”",false,false,"['false', 'pants-fire']",2,True,9
"Says ""new mandates are already reducing full-time employment.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"""More than 25 million Americans are unemployed. More than 50 million live without health insurance. Perhaps 100 million live in poverty.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,9
"Says state budget deal between Texas House and Senate leaders ""funds nursing homes, our public schools and universities and provides financial aid for college students.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,9
"Rhode Island has ""the most burdensome level of health-insurance mandates in the nation.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"Barack Obama's plan calls for ""mandates and fines for small businesses.""",false,false,['false'],1,True,9
"Under Obamacare, ""The IRS will have access to the American people’s protected health care information.""",pants-fire,false,"['mostly-false', 'false']",2,False,9
"The Graham-Cassidy health care bill does ""include coverage of pre-existing conditions.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,9
"""The Republicans have demanded deep cuts in education. They've demanded cuts in cancer research and other research to find cures and treatments to diseases.""",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,9
"Sen. Jack Reed ""cast the deciding vote in the Senate for the Affordable Care Act.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"""Florida is ranked 50th in the nation for mental health care funding.""",mostly-true,true,"['true', 'mostly-false', 'false']",3,False,9
"Says a federal program that collects reported side-effects of vaccinations doesn’t accept possible outcomes extending to road accidents, heart attacks or suicides.",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"""At the time that (Medicare Part D) was passed (it) was actually less popular than the Affordable Care Act, according to the polls.""",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,9
"""What Congress is considering would cut money that vulnerable patients rely on the most. That means seniors, children and Americans who rely on Medicaid would be hurt. … Tell Congress we can end surprise billing without shredding the safety net.""",false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"""The soda tax can make a difference by reducing consumption of unhealthy soda pop and sugary beverages.""",mostly-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,9
"""We actually have not required in this law that you carry health insurance.""",mostly-false,false,"['mostly-false', 'false']",2,True,9
"The health care law is ""job killing.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
“You can’t tell me they can (develop a safe vaccine) in eight to 10 months. Or a year. It takes more time than that.”,pants-fire,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"""There were more people at the Air and Space Museum"" than at a rally against the health care bills.",half-true,false,"['half-true', 'mostly-false', 'false']",3,True,9
Says Nick Kahl made it harder for many families to cover basic health care expenses.,mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"Twelve judges have thrown out legal challenges to the health care law because they rejected ""the notion that the health care law was unconstitutional.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"Says Washington’s Kim Schrier has a plan to eliminate employer-provided health coverage, double income taxes and put your care ""in the hands of government bureaucrats.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
A hidden provision in Obamacare taxes sporting goods as medical devices.,pants-fire,false,"['false', 'pants-fire']",2,True,9
"""Our businesses have created jobs every single month since (Obamacare) became law.""",true,true,['true'],1,True,9
"The United States is ""the only major country on earth that doesn't guarantee health care to all people as a right, not a privilege.""",half-true,false,"['true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"""I was the first presidential candidate to lay out a specific, truly universal health care plan.""",false,false,"['mostly-false', 'false']",2,True,9
"Marijuana is ""less toxic"" than alcohol.",mostly-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False,9
"""We pay by far the highest prices in the world for prescription drugs, in some cases 10 times more than the people of any other country.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,9
"""No doctors who went to an American medical school will be accepting Obamacare.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"Says he ""turned down a Medicaid expansion under Obamacare,"" but because of actions he took, for the first time in Wisconsin's history ""everyone living in poverty is covered under Medicaid.""",mostly-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,9
"""I never was in favor of shutting down the government. … (I) voted to fund the government fully.""",mostly-false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,9
"A juice of carrots, cucumbers and garlic will ""restore perfect vision in seven days.”",false,false,"['false', 'pants-fire']",2,True,9
"Businesses ""will be required to certify to the IRS – under penalty of perjury – that Obamacare was not a motivating factor"" for cutting staff.",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"The budget hole in Bernie Sanders’ plans “is bigger than the size of the entire economy of the United States.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"""Because of Obamacare, Medicare is going broke.""",pants-fire,false,"['false', 'pants-fire']",2,True,9
"The growth in health care costs ""has been reined in through the Affordable Care Act.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"""If you're one of the more than 250 million Americans who already have health insurance, you will keep your health insurance.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,9
"""Each year, 18,000 people die in America because they don't have health care.""",true,true,"['true', 'false']",2,True,9
"""Local law enforcement . . . will have access to the [Obamacare] Data Hub’s treasure trove of personal info.""",false,false,"['mostly-false', 'false']",2,True,9
Says that Minnesota Democratic congressional candidate Dean Phillips doesn’t offer health insurance for his employees.,mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,9
"The health care law is ""the largest tax [increase] in the history of our country""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
Insulin prices rose “with the swipe of (Joe Biden’s) pen.”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"""Every county in the state of Texas has a veterans court.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"As a candidate, President Obama ""declared that everyone deserves access to reproductive health care that includes abortion, and vowed that this 'right' would be at the heart of his health care reform plan if elected president.""",true,true,"['true', 'mostly-true', 'half-true', 'false']",4,True,9
"""We are the only industrialized nation that relies heavily on a for-profit medical insurance industry to provide basic health care.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,9
"""Only 536 Georgians are signed up for Obamacare while 400,000 in the state lost their health insurance.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,9
"New tax increases that went into effect on Jan. 1, 2015, ""all passed under the Affordable Care Act, aka Obamacare.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"""This governor has cut funding repeatedly for people who have AIDS, who need drugs to save their life.""",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,9
Says his policy is that “health insurance should always cover preexisting conditions. For anyone. Period.”,false,false,"['mostly-false', 'false']",2,True,9
"""We have lost more lives in the last two years"" due to opioids ""than all of the lives lost during the Vietnam War.""",true,false,"['true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"""Wisconsin is not as obese as the national average is. The national average, 35.7 percent of the population is obese. In Wisconsin, it's closer to 26 percent.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,9
